5.5021,5.4633,4.7943,4.608,4.505,4.3223,4.0967,4.0944,3.7244,3.5501,3.2342,3.2471,3.3605,3.4819,3.5167,3.4569,3.4719,3.3778,3.355,3.2694,3.1265,2.8896,2.81,3.0368,3.1533,3.3764,3.2756,3.388,3.3736,3.3079,3.2117,3.4018,2.3877
5.1368,5.2054,4.8849,3.8263,3.7161,3.6286,3.596,3.6028,3.6033,3.3416,2.7451,3.1111,3.1818,3.1355,3.2893,3.1228,3.0284,3.0401,3.1709,2.8973,2.8854,2.7378,2.3159,2.8462,2.9857,2.8683,2.761,2.6888,2.6499,2.5326,3.2999,3.2147,2.3802
5.32,5.5235,4.5932,4.5718,4.4657,4.3972,4.4161,3.5937,3.6012,3.688,3.2956,3.4964,3.6039,3.4498,3.4151,3.4361,3.3671,3.3589,3.2847,3.2452,3.3052,3.1583,2.8612,3.1887,2.9858,2.8556,3.6203,3.4673,3.3464,3.2618,3.0663,3.5097,2.3618
5.4874,5.5207,5.4134,5.1289,4.8153,4.4313,3.7238,3.2933,4.1474,4.0855,4.0811,4.1365,3.9989,3.7968,3.7584,3.7845,3.7906,3.7217,3.6406,3.6255,3.7075,3.7827,3.6471,3.5897,3.5764,2.6375,2.9045,3.4914,3.724,3.8267,3.8144,3.524,2.6917
4.2626,5.5553,5.5928,4.8069,4.0808,4.2127,4.6946,3.9617,3.4194,2.7751,3.347,2.8523,2.8403,3.0391,3.085,2.6711,2.6826,2.6023,2.9181,2.8253,2.5933,2.5197,2.9325,2.2796,2.8284,3.2491,3.8902,3.2875,2.9739,3.5357,4.0606,3.5917,0.5081
4.9864,4.5762,5.2986,4.3883,4.0274,4.1905,4.851,3.5062,2.3997,3.893,3.4484,2.7769,2.6418,2.7343,2.7264,2.649,2.6475,2.5596,2.6032,2.5333,2.3162,2.4012,3.0186,3.389,1.8962,2.7606,4.068,3.2771,2.9253,3.1619,3.7405,2.5856,2.1196
5.5397,5.2735,5.3611,4.7753,4.2074,4.093,4.5178,4.1643,4.0151,3.4764,3.3107,3.3937,3.4301,3.4694,3.3754,3.1831,3.1385,3.1325,3.2504,3.2604,3.1719,3.0784,2.878,2.9585,3.3879,3.4788,3.6828,3.1616,3.1353,3.5029,3.7848,3.2555,2.6183
4.3479,5.2053,5.2478,4.1053,3.8611,4.2304,4.469,3.7798,3.4511,3.7883,2.9629,2.2242,1.5828,2.3914,1.9877,1.7983,1.897,1.7458,1.8627,2.2195,1.3261,1.8615,2.5441,3.288,2.8525,3.1176,3.6535,3.2985,2.7755,2.7674,3.6959,3.2334,1.703
5.1463,5.2918,5.0938,4.2616,4.1779,4.3843,4.609,3.5538,3.6745,2.4876,3.6103,3.5607,3.3611,3.3488,3.3414,3.3251,3.2459,3.269,3.2243,3.1723,3.1283,3.196,3.1785,1.9472,3.1054,2.8389,3.7888,3.4576,3.118,2.957,3.5713,3.2687,2.2457
5.283,4.6063,4.0129,4.2405,3.6466,2.9221,4.2527,3.5542,2.5985,2.3166,3.1373,2.7307,2.3793,2.7036,1.8369,1.903,0.7952,1.8357,1.7323,2.4831,2.1179,2.3681,2.7001,1.8022,1.9435,2.8212,3.4553,2.0525,2.5557,2.9601,2.4205,2.5817,2.388
4.9161,4.3097,4.0755,3.8607,3.3942,3.2176,3.6251,2.3749,2.0645,1.2264,2.2589,2.0199,1.5097,2.1118,2.1017,1.2718,0.9637,1.2094,1.9454,1.9007,1.2781,1.695,1.8228,0.796,1.4512,1.7284,2.7995,2.2863,2.3156,2.6135,2.4943,2.2679,1.9148
3.1137,3.899,3.6801,3.562,3.194,3.1491,3.2859,2.7377,2.2653,3.2224,2.8719,2.678,2.5485,2.4846,2.1813,1.7245,1.6887,1.6495,2.0058,2.2884,2.271,2.3119,2.4547,2.7234,1.714,2.0475,2.4783,2.2179,2.109,2.2522,2.1567,1.8915,0.4585
3.9633,3.5565,3.6722,2.78,2.9373,2.5104,2.0174,3.0816,1.9585,2.6525,1.9403,1.8487,2.3827,1.8828,1.1805,1.0232,1.3166,0.9509,0.9987,1.7065,2.1407,1.4829,1.5087,2.1384,1.3518,2.3609,1.2722,1.583,1.8478,1.4996,2.1277,1.5171,1.0748
3.093,3.2118,3.8772,3.1787,2.8869,2.8588,2.6567,2.8155,2.3267,3.2791,3.1997,2.7461,2.8561,2.7217,2.6529,2.3872,2.4415,2.3285,2.4863,2.5119,2.6215,2.386,2.7694,2.7764,1.7491,2.1607,1.8206,1.9197,1.7975,1.8736,2.3171,1.2535,-0.0576
4.21,3.659,3.4179,2.5892,2.2295,2.5987,3.341,2.3867,2.7231,3.6981,1.9042,2.9503,2.9035,2.3452,2.4483,2.0379,0.2918,1.9573,2.3221,2.1792,2.6661,2.638,1.4972,3.1983,2.1541,1.7319,2.5609,1.6745,1.128,1.2943,1.8576,1.6164,1.2934
3.3079,2.374,2.8741,1.94,2.5088,3.3161,3.7344,2.7784,3.457,3.486,3.0288,2.4253,2.6557,2.38,2.4129,1.3666,1.7855,1.3118,2.2925,2.2064,2.3523,2.1017,2.6181,2.9693,2.8521,2.1092,2.9235,2.3851,1.4158,0.6718,1.3393,0.3739,0.456
