3.0696,2.6896,1.9704,1.9405,2.0548,2.2389,2.1294,2.2645,2.1501,1.3469,1.8402,0.8623,1.7958,1.8444,0.8577,1.8546,1.2941,1.8112,0.7404,1.6754,1.5524,0.5996,1.4894,0.9201,1.6366,1.7064,1.4612,1.4768,1.1604,0.8978,0.6939,1.0424,0.6912
2.291,2.2544,1.9422,1.8153,1.7049,1.9135,1.8098,0.8791,1.2949,1.0698,1.1967,1.6647,1.6909,2.0839,2.1861,1.213,1.7828,1.1589,2.0633,1.9116,1.4683,1.4048,0.8498,0.6721,0.7966,0.3119,1.1309,1.1495,0.8091,0.7372,0.6957,0.6366,-0.0041
0.4233,2.1916,1.8556,2.2754,1.7012,1.605,1.7888,1.1727,1.8791,1.9816,1.7825,1.6411,1.799,1.8145,1.5426,1.5254,-0.8062,1.4745,1.4458,1.6315,1.5573,1.3892,1.4267,1.5678,1.414,0.6104,1.1075,0.8561,0.7807,1.2178,0.6387,0.5696,-0.7692
2.857,2.5809,1.9778,2.0473,2.1256,2.0443,1.8408,1.1474,2.1662,1.6928,1.6664,0.9175,1.5637,1.4711,1.6121,1.6097,1.0457,1.5608,1.5093,1.3092,1.3641,0.6545,1.3307,1.2699,1.6545,0.6033,1.1719,1.2856,1.2067,1.0195,0.6866,0.8961,0.3924
3.1069,2.5605,2.3779,1.4306,2.1489,1.9131,1.3994,1.8416,1.8313,1.4663,1.5196,0.9993,1.1654,1.4466,1.2748,1.0571,1.375,1.0166,1.1657,1.2692,0.9622,0.6968,1.1751,1.0585,1.3509,1.2674,0.7129,1.1489,1.2271,0.3567,1.1023,0.8496,0.7026
2.7248,1.9057,1.7532,2.2216,2.2443,2.262,0.8092,1.8395,1.8997,1.4737,1.386,0.0912,1.8075,0.8029,0.4889,1.465,1.5716,1.4227,0.3769,0.6573,1.5634,-0.0984,1.0367,1.0601,1.4298,1.2675,0.2123,1.4986,1.3754,1.1605,0.4581,0.1958,0.3458
1.2982,2.1162,1.9151,1.4109,1.3463,1.0001,1.2037,1.4144,1.3308,1.4665,1.2669,1.188,1.1373,0.4136,1.2774,0.9833,0.5331,0.9132,1.1664,0.2785,0.9174,0.9209,0.9289,1.0599,0.8314,0.8197,0.5608,0.2249,0.4193,0.3506,0.6725,0.458,-2.6189
2.4855,1.6962,2.0398,2.2675,1.8263,2.164,1.995,2.1764,1.4407,1.4842,1.8157,0.6534,1.3575,1.4463,1.4358,1.2601,1.5924,1.2053,1.3191,1.2755,1.1211,0.3585,1.4635,1.0747,0.9402,1.5784,1.3642,1.4032,0.9219,1.2079,0.7698,0.1099,0.0929
2.3338,2.3079,2.1774,2.0746,1.4399,1.5865,1.9674,1.8167,1.8117,1.7479,2.0847,2.1712,2.0175,1.494,1.2014,1.5159,1.145,1.4693,1.1009,1.3401,1.8127,1.8687,1.7509,1.3319,1.3165,1.2297,1.3302,0.8294,0.5419,1.0338,0.8747,0.6698,-0.1131
3.0045,2.2746,2.2308,1.8273,2.2415,1.8595,1.4262,1.7828,0.8993,1.5185,1.5279,1.3719,1.4311,1.4293,1.1145,1.3995,1.185,1.3305,1.0266,1.2477,1.1839,1.0787,1.1812,1.1073,0.4229,1.1845,0.7508,1.0971,1.3653,0.7695,0.9725,0.6179,0.6481
3.3464,2.8833,2.4667,2.3846,2.4626,2.5621,2.3015,2.2828,2.0277,1.5688,1.4443,1.0527,1.4529,1.6794,1.6797,1.4879,1.388,1.4422,1.5625,1.5127,1.2157,0.7552,1.0934,1.1597,1.5445,1.7304,1.6457,1.7983,1.563,1.3528,1.1788,1.1821,0.9491
2.0958,2.215,1.9507,1.3233,1.5634,1.2709,1.8311,1.7465,0.9176,1.145,1.8334,1.7978,-0.3005,1.2114,1.0056,1.158,1.397,1.112,0.8644,1.065,-0.5174,1.4945,1.485,0.7296,0.4152,1.1621,1.161,0.506,0.6867,0.275,0.6911,0.5965,-0.2024
3.0698,2.2931,1.2357,1.9297,1.752,1.6555,1.8602,1.8276,1.8944,1.9852,1.886,1.5368,1.3494,1.8327,1.8919,1.7765,1.5227,1.7046,1.8015,1.6596,1.114,1.2486,1.5379,1.5705,1.4262,1.2488,1.1889,0.8917,0.8319,0.8861,-0.0179,0.6475,0.7106
2.6736,2.6386,2.3087,2.1599,1.7576,1.1791,1.4783,1.3049,1.3799,1.7324,1.0702,1.8227,1.869,1.7777,1.124,1.1961,1.338,1.1521,1.0337,1.5748,1.6414,1.5285,0.7208,1.3103,0.8731,0.7328,0.8077,0.4164,0.8313,1.0868,1.0454,1.0171,0.2934
2.0512,0.7932,1.7721,1.387,1.4699,0.5139,1.5384,2.1212,1.471,0.898,1.0852,1.0802,1.4445,1.1864,1.2934,1.0855,1.4002,1.0463,1.1793,1.0478,1.2007,0.7848,0.7372,0.4755,0.9973,1.5379,0.8775,-0.2683,0.588,0.3187,0.4737,-0.7412,-0.3419
1.9447,1.6666,1.996,2.0592,1.5416,0.2715,1.9709,0.7276,2.0399,1.7769,1.508,1.8415,1.6658,0.7739,1.8046,1.5285,1.7581,1.477,1.6831,0.6385,1.4509,1.5499,1.1557,1.3464,1.5525,0.2171,1.3337,-0.4975,0.6593,1.0259,0.725,0.0807,-0.4965
2.8726,2.1946,2.2584,1.9789,1.7939,1.7905,1.2456,1.0724,1.9079,1.5828,1.4641,1.5334,1.6725,1.4659,0.3425,1.9183,1.885,1.8688,0.2293,1.2974,1.4563,1.2487,1.112,1.1785,1.436,0.4895,0.6031,1.0247,0.8648,0.9316,1.006,0.6244,0.4665
