3.7781,4.7601,4.4279,4.3699,4.5827,4.5964,4.8648,3.7566,3.4922,4.4703,5.5353,4.5925,4.5482,5.1688,5.872,5.1283,5.4888,5.0433,5.7119,4.9516,4.298,4.2353,5.0612,3.9192,2.8613,2.9576,3.9619,3.5715,3.3999,2.9609,2.7543,2.5167,0.7127
5.7816,5.4491,5.4305,4.911,5.0613,4.47,4.9108,3.8047,3.9051,4.9363,5.9634,5.389,5.0301,5.6021,5.5667,5.7441,4.9888,5.6538,5.4371,5.4017,4.7627,4.9902,5.4967,4.3938,3.2984,2.9764,4.0099,3.4485,3.8859,3.4938,3.7409,3.2733,2.5357
5.1202,4.781,4.838,4.9464,4.3769,4.4987,4.9153,4.8504,3.9746,4.7164,5.0431,4.8767,4.8578,4.7638,4.4796,5.443,5.6592,5.3811,4.3466,4.5118,4.5257,4.4829,4.5863,4.1536,3.3321,4.0591,4.0137,3.4731,3.184,3.5166,3.1265,2.5008,1.9686
6.0883,5.4157,4.9265,4.7497,4.4098,4.0719,5.1088,4.6316,4.8348,3.8624,4.4572,4.3096,4.3614,2.5617,4.5931,5.0309,6.0548,4.9752,4.458,2.303,4.044,3.9096,3.9925,3.3156,4.1608,3.876,4.2612,3.07,3.2385,3.3312,3.2215,3.1718,2.8801
4.5244,4.82,5.0516,4.009,4.4236,4.4079,1.7629,4.3742,5.1728,5.2192,5.4576,4.2969,3.6359,4.5232,4.8769,5.3437,5.5387,5.2699,4.7383,4.3373,3.3443,3.878,4.991,4.6558,4.5123,3.6077,1.0348,3.3787,3.2539,2.5694,3.3502,2.6185,1.0782
5.4247,4.7987,4.8762,4.2184,3.6476,4.3684,4.6404,5.041,3.9339,4.0584,4.6399,4.1768,3.7808,4.4531,4.3485,4.8234,3.2584,4.7434,4.1933,4.2643,3.4504,3.8134,4.1889,3.4979,3.3049,4.3182,3.7908,3.3447,2.4061,2.8122,3.1648,2.527,2.2891
4.8604,4.7615,4.3719,3.8815,3.044,4.003,4.6489,4.5086,4.0965,4.1103,4.471,3.8703,4.3063,4.5046,3.8939,3.8515,4.1172,3.7982,3.7771,4.3138,3.9755,3.4767,4.0033,3.5453,3.4431,3.7816,3.7969,2.9795,1.8616,2.4565,2.6497,2.4894,1.5449
4.9664,4.0517,4.3869,4.3228,3.8824,4.3294,4.6942,3.6402,3.8915,3.7051,4.0851,4.1261,3.7375,4.2587,3.8852,3.7288,3.9429,3.6355,3.7614,4.0022,3.411,3.7826,3.635,3.1295,3.2739,2.864,3.8239,3.3005,2.6808,2.8938,2.7246,1.9426,1.7564
6.0328,5.5727,5.4562,5.0157,4.8591,4.876,4.5787,4.4913,4.6283,4.6719,4.3735,4.3492,3.7906,3.8446,4.1134,3.8609,1.8098,3.8042,3.9662,3.6103,3.4549,3.9513,3.9013,4.1077,3.9765,3.7696,3.7261,3.853,3.6506,3.5989,3.7822,3.3543,2.8337
6.67,7.6886,7.5478,6.9604,5.8497,5.5462,4.8341,4.5784,4.995,4.3251,4.3719,4.5582,4.0064,3.4031,3.3618,3.0747,3.9013,2.9913,3.2436,3.2061,3.7459,4.2062,3.9016,3.7777,4.3573,3.8423,3.9164,4.5189,4.6135,5.5315,5.8585,5.499,3.1574
