2.2694,1.4306,1.7225,1.0485,0.8051,1.4167,0.7055,1.4556,1.3119,1.4458,1.3102,1.4317,0.7365,1.2092,1.1072,0.9814,1.1121,0.9402,1.0208,1.0553,0.5487,1.1743,0.9934,1.0740,0.8643,0.9712,0.1046,0.7286,0.0030,0.0696,0.5884,-0.1573,0.0896,
1.9607,1.5709,1.4749,1.6917,1.6567,1.3153,1.4612,1.3154,1.0011,1.3347,1.3458,1.1079,1.2039,1.4169,1.1516,0.9068,1.1899,0.8478,1.0570,1.2940,1.0103,0.8683,1.0308,0.9700,0.5664,0.7749,0.8863,0.6301,0.8355,0.7429,0.3566,0.0698,-0.1533,
1.4425,0.9884,1.2786,0.8069,0.6873,1.3035,1.1129,0.3326,1.0749,0.8134,0.9668,0.8265,0.4833,0.8685,0.5635,0.9662,-0.0671,0.9116,0.4515,0.7144,0.3017,0.5945,0.6502,0.4343,0.6513,-0.1729,0.5358,0.6169,-0.0728,-0.1165,0.1035,-0.5032,-0.7340,
1.8694,1.3285,1.3295,0.4991,0.0947,0.7711,0.1683,0.4817,0.8755,0.8647,0.9002,-0.0168,0.5893,0.6103,0.1534,0.9339,0.9768,0.8718,0.0624,0.4265,0.3681,-0.2833,0.6013,0.4902,0.4258,-0.0065,-0.3942,0.0987,-0.6324,-0.4025,0.1437,-0.1275,-0.3523,
1.9882,1.6944,1.5541,1.4759,1.8180,1.7801,1.2255,1.3771,0.9991,1.3049,1.1238,1.2226,1.3179,1.1254,0.7960,0.7652,-1.5123,0.7254,0.7098,0.9930,1.1003,0.9775,0.8206,0.9300,0.5622,0.8707,0.6323,1.0941,1.0295,0.5663,0.3981,0.2207,-0.1490,
1.9881,1.8787,1.5548,1.6960,1.6455,1.4431,1.4671,1.7429,1.6052,0.6717,-0.0315,1.0201,1.0684,1.4030,1.4021,0.7419,0.9023,0.6945,1.3193,1.2754,0.8739,0.7592,-0.3571,0.3004,1.1444,1.2457,0.9002,0.7521,0.8190,0.7439,0.4104,0.3890,-0.1998,
0.9249,1.3354,1.4278,1.0084,1.2180,0.7571,0.9950,1.1842,0.7590,1.3711,0.3872,0.5720,1.0990,0.8848,1.0825,1.0309,0.3749,0.9888,0.9969,0.7272,0.9149,0.3170,0.0699,1.0042,0.3344,0.6791,0.3948,0.0725,0.4066,0.0612,0.2990,-0.1360,-1.0438,
1.7716,1.0701,1.6907,1.4389,1.1345,1.3396,1.3396,1.1514,1.1484,1.3751,1.0939,1.2105,1.4477,0.7214,1.1214,1.1541,0.6576,1.1041,1.0336,0.6006,1.2697,0.9713,0.7705,1.0086,0.7112,0.6541,0.7334,0.6561,0.3422,0.4797,0.5514,-0.3541,-0.3630,
2.4802,2.0239,1.3247,1.2695,1.6311,1.4891,1.0953,1.3176,0.8647,0.7068,1.1434,1.2141,1.4260,1.1890,1.2827,0.9812,0.6439,0.9412,1.1585,1.0439,1.2366,0.9732,0.8372,0.3398,0.4187,0.7844,0.5051,0.8009,0.8009,0.3007,0.1664,0.4890,0.3278,
1.4108,0.6371,1.3332,1.4204,1.3692,1.1399,1.0777,1.0967,1.0405,0.6405,0.6846,1.3138,1.2461,0.7217,0.3979,1.0769,0.9818,1.0337,0.3184,0.5895,1.0354,1.0455,0.3736,0.2717,0.6215,0.6150,0.4864,0.4479,0.5810,0.4796,0.1933,-0.7889,-0.6779,
2.5180,1.9941,1.6425,1.6369,1.3190,1.4248,0.9579,1.1372,0.4100,1.1130,0.6778,1.0946,0.8144,0.7809,0.7530,0.4199,0.6437,0.3781,0.6647,0.6499,0.6377,0.8429,0.3717,0.7525,-0.0183,0.6442,0.3412,0.7348,0.4963,0.6710,0.4539,0.4452,0.3725,
1.5631,1.7170,1.5664,0.4252,1.3707,1.2482,1.4369,1.3701,1.1513,1.3021,1.3376,1.0618,0.4202,0.7386,0.6809,0.9773,0.7261,0.9326,0.6045,0.6139,0.2557,0.8000,1.0212,0.9263,0.7193,0.8598,0.8490,0.5632,0.5882,-0.4449,0.4077,0.2670,-0.4856,
2.2736,2.1673,1.9518,1.5352,0.1062,1.5240,1.4853,0.4805,1.3302,1.2882,0.9155,1.4120,1.0279,1.2099,1.1658,0.9445,1.0065,0.8836,1.0690,1.0572,0.8223,1.1528,0.6184,0.9067,0.8899,-0.0113,0.9143,0.8400,-0.6390,0.6109,0.7744,0.6929,0.0824,
1.0832,1.2662,1.3328,1.1783,1.4001,0.8362,0.9978,0.6863,0.8588,0.9068,0.7771,1.0382,0.4224,1.3156,0.7590,0.1299,0.0928,0.0806,0.6693,1.1438,0.2594,0.7749,0.4671,0.5324,0.4134,0.1797,0.3940,0.1346,0.6184,0.2718,0.1694,-0.2301,-1.1012,
2.2149,1.9092,1.6791,1.5949,1.5893,1.5821,1.3470,0.4032,1.3956,1.2976,1.4036,0.4730,1.2465,1.4146,1.4689,1.1020,1.0926,1.0568,1.3805,1.2926,1.0354,0.2288,1.0933,0.9136,0.9751,-0.0918,0.7437,0.8963,0.7678,0.6522,0.5155,0.4114,0.0588,
2.1292,1.6428,1.3556,0.9662,1.0515,0.8729,0.5098,1.0257,1.2256,1.2764,0.9742,1.0203,1.2216,0.9837,0.7063,1.1313,0.8213,1.0893,0.6274,0.8162,1.0196,0.7585,0.6560,0.8950,0.7743,0.5143,-0.0591,0.1837,0.2724,-0.0046,0.2232,0.1175,0.0145,
1.5088,1.0989,1.4091,1.3273,1.3016,0.6647,1.0300,1.0396,0.8667,0.7934,1.0232,1.0971,0.9789,0.7367,0.7589,1.0494,1.2444,1.0081,0.6728,0.6123,0.7590,0.8452,0.7092,0.4212,0.4176,0.5350,0.4293,-0.0249,0.4732,0.3696,0.2821,-0.3280,-0.6144,
2.4612,2.1762,1.6734,1.8495,1.4461,1.5094,1.5202,1.4032,1.1671,0.6294,0.3700,1.4397,1.5293,1.4124,0.9936,0.9838,1.3047,0.9491,0.8920,1.2861,1.3395,1.1892,0.0654,0.2597,0.7308,0.9081,0.9541,0.8268,0.6527,0.9253,0.5217,0.6871,0.3215,
2.4667,1.6708,1.8695,1.7616,1.2003,1.2299,1.3018,1.3635,0.9634,0.6407,0.8882,0.5298,1.0096,0.9123,0.2293,0.9583,0.9386,0.8962,0.1154,0.7482,0.7968,0.2867,0.5873,0.2772,0.5099,0.8528,0.6867,0.5417,0.4006,0.8067,0.7174,0.0749,0.3215,
1.7405,1.4866,1.6678,1.6250,1.3873,1.3873,0.4170,1.0737,1.1795,1.1138,0.3442,0.9096,1.0011,0.9927,1.1076,1.2239,1.1148,1.1662,1.0226,0.8340,0.7850,0.6507,0.0143,0.7507,0.7436,0.5891,-0.1625,0.6991,0.6024,0.6652,0.5169,0.0024,-0.3764,
2.0333,1.3295,1.3312,1.1231,-0.3242,1.1131,1.0180,1.2154,1.0177,0.9977,1.1533,0.0387,0.5255,1.1565,0.7669,0.6461,0.8207,0.6116,0.6799,1.0185,0.3275,-0.2211,0.8482,0.6319,0.6031,0.6994,0.4154,0.4314,-1.1179,0.1935,0.1806,-0.1968,-0.0899,
2.4842,2.0236,2.0572,1.6978,1.6136,1.5597,1.0774,1.2560,1.4663,1.2390,0.6531,1.3479,0.8273,1.4130,1.5929,1.1332,-0.1398,1.0866,1.4739,1.2917,0.6400,1.0853,0.3381,0.8580,1.0403,0.7326,0.4905,0.8734,0.7892,0.7434,0.9346,0.5147,0.3778,
2.3346,2.0974,1.0550,1.0898,1.2596,1.0558,1.4777,1.3183,1.1843,1.1873,1.3039,1.1086,1.3573,0.9651,1.0213,0.7605,0.8337,0.7185,0.9379,0.7882,1.1443,0.8722,0.9857,0.8101,0.7429,0.7836,0.9092,0.3707,0.4432,0.1435,-0.0804,0.6281,0.2277,
2.1790,1.5687,1.4802,1.6909,1.2102,1.3354,1.3644,1.3839,1.6524,1.3455,1.3585,0.9636,1.3930,0.7979,1.4240,1.4218,1.2356,1.3755,1.3383,0.6694,1.1941,0.6862,1.0434,0.9801,1.1974,0.8812,0.7618,0.6528,0.4004,0.7353,0.3528,0.0317,0.0404,
2.4848,2.2039,1.8971,0.9616,1.4600,0.6997,1.5563,1.3293,1.5570,1.2821,1.5315,1.2235,1.4351,1.4288,1.0050,1.2386,0.2996,1.1752,0.9164,1.3026,1.2503,0.9785,1.2294,0.9028,1.1081,0.7976,0.9789,-0.0021,0.6762,0.0110,0.7411,0.7151,0.3543,
2.4617,1.4270,1.7959,1.5863,1.6555,1.7138,1.7261,1.1847,0.6793,1.1786,1.3379,0.8920,1.1145,0.7869,1.3330,1.4515,1.0127,1.4103,1.2348,0.6545,0.9489,0.6381,1.0224,0.8040,0.2629,0.6756,1.1242,1.0280,0.8360,0.6446,0.6648,-0.1830,0.3306,
0.8423,1.3909,1.5398,1.4608,1.4216,1.4734,0.8776,0.2286,1.0645,0.7582,1.0425,0.3168,0.9876,0.7684,1.2050,0.6909,1.1328,0.6509,1.1008,0.6431,0.7662,0.0592,0.7286,0.3912,0.6414,-0.2841,0.2927,0.7856,0.6408,0.5294,0.3977,-0.0923,-1.7863,
2.3492,0.9792,1.6945,1.5983,0.9216,1.3803,1.5562,1.3222,1.3641,1.3548,1.2171,0.9586,0.7195,1.4429,0.7457,0.7993,1.2295,0.7584,0.6532,1.3145,0.5340,0.6844,0.9184,0.9916,0.9471,0.7924,0.9756,0.6898,0.0977,0.6441,0.5457,-0.2570,0.1504,
2.1832,1.1573,1.3827,1.1509,0.7343,0.1575,1.2461,1.2930,1.0114,1.1157,1.3136,0.7518,0.9089,1.0692,1.1275,0.6320,0.9492,0.5817,1.0384,0.9498,0.6917,0.5043,0.9957,0.7538,0.5913,0.7551,0.6591,-0.4549,-0.0699,0.2187,0.2783,-0.4081,-0.0008,
1.8296,1.6467,1.2054,1.7001,1.6330,0.8901,1.5724,1.5224,1.6178,1.7939,1.5605,1.3744,1.2953,1.0943,1.3012,1.0886,0.8795,1.0423,1.1786,0.9670,1.0688,1.1085,1.2566,1.4292,1.1615,1.0170,0.9875,0.1953,0.7989,0.7506,0.0826,0.1114,-0.3995,
2.1725,2.0023,1.0076,1.4095,1.3630,1.3718,1.4607,1.1796,1.2455,0.8538,1.1047,0.8004,1.0873,1.0898,1.0614,1.2857,0.5906,1.2217,0.9790,0.9631,0.9020,0.5649,0.7919,0.4792,0.7921,0.6756,0.8845,0.6876,0.5763,0.4577,-0.0845,0.5092,0.1119,
2.4041,1.8320,0.1737,1.6934,1.6591,1.5478,1.4610,1.5482,1.3604,1.7100,0.9901,1.0651,1.3647,1.3251,1.2277,0.6803,0.7827,0.6388,1.1114,1.1614,1.1554,0.8109,0.6696,1.3437,0.9445,1.0364,0.8905,0.8603,0.8337,0.7308,-0.9718,0.3729,0.1921,
2.7025,1.9183,1.2984,1.0983,1.1880,1.4088,1.0983,0.9682,1.2656,1.1996,1.4325,1.5801,1.6450,1.5057,1.4442,1.2264,1.2772,1.1643,1.3548,1.3668,1.4201,1.3299,1.1127,0.8208,0.8115,0.4272,0.4972,0.7176,0.3747,0.1271,0.1009,0.3464,0.5338,
2.4784,2.1262,2.3710,1.7964,1.0174,0.6693,1.1122,1.5751,1.0924,1.2547,1.4248,1.3670,1.2545,1.1076,1.3086,1.0541,0.6907,1.0112,1.1920,0.9857,1.0379,1.1051,1.1079,0.8797,0.6638,1.0576,0.5383,-0.0165,0.2285,0.8556,1.2224,0.6582,0.3090,
2.2813,2.3569,2.2868,1.9166,1.8294,1.6456,1.4409,0.8711,1.4598,1.4771,1.2165,0.4980,1.2768,1.3238,1.3589,1.4037,1.4540,1.3611,1.2752,1.1574,1.0578,0.2644,0.9145,1.1064,1.0344,0.3571,0.8549,0.9557,1.0363,0.9764,1.1147,0.8697,0.0725,
2.4758,2.4139,1.9716,1.9691,1.5693,1.4833,1.8034,2.0485,2.0035,1.7121,1.5510,1.5755,1.7926,1.2719,1.0801,1.0372,1.1488,0.9955,0.9923,1.0991,1.6177,1.3289,1.2508,1.3438,1.5544,1.5346,1.2357,0.7936,0.7545,1.0080,0.8194,0.9537,0.4177,
0.4201,2.8662,2.7299,2.2733,2.2246,2.0982,2.2049,1.9439,1.9049,1.5388,1.9149,1.8398,1.6464,1.6798,1.3982,1.7068,1.3307,1.6678,1.3174,1.5189,1.4224,1.6065,1.6155,1.1595,1.4521,1.4188,1.6376,1.4158,1.4194,1.3308,1.5910,1.4083,-0.9015,
3.9682,3.6927,3.1597,2.9013,2.7164,2.5725,2.5418,2.4511,2.5138,2.0441,2.0364,2.0214,2.1050,2.1150,2.0957,1.9443,2.0331,1.8823,2.0121,1.9905,1.9145,1.7550,1.7201,1.6771,2.0832,1.9623,1.9765,1.8859,1.9150,1.9795,2.0195,2.1692,1.8170,
4.0180,4.1285,3.0174,2.9997,2.7746,2.7174,2.6941,2.6651,2.8220,2.4333,2.3936,2.4407,2.2973,2.2987,2.2555,2.2440,2.1980,2.1854,2.1402,2.1311,2.0820,2.1806,2.0779,2.0629,2.3943,2.1321,2.0884,2.0317,1.9949,2.0341,1.8444,2.6732,1.9379,
3.9943,3.3819,3.1547,2.3073,2.1887,1.9866,1.9964,1.9233,2.3624,1.7224,1.6266,1.2924,1.8284,1.6816,1.3705,1.4406,1.2426,1.3884,1.2745,1.5290,1.6572,1.0561,1.3302,1.3685,1.9356,1.4152,1.4175,1.3341,1.4409,1.4103,2.0382,1.8539,1.7701,
3.9851,3.9686,3.4923,3.1780,3.0911,3.0177,2.8909,2.9206,2.8217,2.7438,2.7041,2.6252,2.7078,2.6271,2.5490,2.5098,2.4688,2.4671,2.4518,2.4639,2.4876,2.3687,2.3870,2.3771,2.3942,2.4105,2.3267,2.3311,2.3069,2.2468,2.3513,2.4758,1.7903,
4.1429,3.9992,3.7540,3.3905,3.1169,3.0738,2.9113,1.5093,2.5790,2.6139,2.8591,2.8316,2.4496,2.4584,2.5403,2.6999,2.4961,2.6591,2.4452,2.3348,2.2631,2.5932,2.5554,2.2336,2.1326,0.9923,2.3376,2.3860,2.3349,2.4230,2.6048,2.5001,2.0687,
4.1359,4.3344,3.4840,3.1556,2.7780,2.4786,2.5605,2.3813,2.5782,2.4810,0.9737,1.6641,1.7239,1.4440,1.4975,1.4435,1.4356,1.3880,1.4077,1.3022,1.5207,1.3769,0.6231,2.1216,2.1306,1.8780,1.9832,1.7763,1.9858,2.1965,2.3167,2.8393,2.0580,
4.0842,3.9654,3.8366,3.4085,3.1852,3.0765,2.9655,2.7441,2.9851,2.8889,2.7544,2.8033,2.7160,2.6883,2.6564,2.5834,2.5457,2.5250,2.5331,2.5154,2.4979,2.5485,2.4407,2.5133,2.5262,2.2367,2.3718,2.3918,2.3995,2.4546,2.6988,2.4909,1.8508,
1.2912,3.9369,3.7258,3.5364,3.3555,3.1953,3.0775,3.1300,2.8069,2.8211,2.8122,2.7787,2.7281,2.7174,2.7070,2.6754,2.6431,2.6137,2.6063,2.5603,2.5154,2.5191,2.4947,2.4534,2.3778,2.6384,2.4770,2.5110,2.5286,2.6128,2.5596,2.4646,0.8430,
4.0981,4.1295,3.3540,3.3745,3.1242,3.0273,2.9627,2.8891,2.8949,2.7581,2.7243,2.7013,2.6094,2.6207,2.5782,2.4841,2.5199,2.4441,2.4749,2.4592,2.4030,2.4336,2.4084,2.3903,2.4583,2.3876,2.3698,2.3401,2.3421,2.4098,2.1757,2.6692,1.9733,
4.1467,3.8308,3.3622,3.1550,2.9271,2.5799,2.5407,2.7062,2.5163,2.4294,2.4156,2.4083,2.3508,2.2920,2.2671,2.1326,2.1702,2.0871,2.1503,2.1266,2.1319,2.1422,2.1018,2.0601,2.0832,2.1764,1.9676,1.8826,2.1117,2.2042,2.1867,2.3627,2.0620,
3.9366,4.2309,3.7736,3.3682,3.3211,3.1649,3.0976,2.9440,2.9841,2.9389,2.8753,2.8071,2.7743,2.7584,2.7144,2.7081,2.6862,2.6727,2.6179,2.6209,2.5774,2.5534,2.5709,2.5618,2.5263,2.4258,2.4966,2.4780,2.4963,2.4119,2.6247,2.7674,1.7897,
3.8476,4.0475,3.1563,3.0815,2.3135,1.7884,2.1762,2.1011,2.1267,1.3444,1.5094,1.4897,1.5664,1.3062,1.4181,1.0479,1.3476,0.9898,1.3326,1.1224,1.3670,1.2512,1.2062,0.9879,1.6941,1.5987,1.6091,1.1469,1.5186,2.1357,1.9933,2.5413,1.8573,
4.2995,4.2359,3.7691,3.2584,3.0269,2.8300,2.6623,2.3662,2.8269,3.0261,2.4017,2.5850,2.4052,2.5912,2.4776,2.4787,2.3702,2.4350,2.3893,2.4363,2.1985,2.3444,2.0892,2.6557,2.4033,1.8526,2.0584,2.1488,2.2077,2.3352,2.6165,2.7523,2.0554,
3.8795,4.4130,3.9297,3.5384,3.3917,3.2890,3.1932,3.2117,2.8672,2.9689,2.7840,2.8438,2.8366,2.6298,2.6822,2.6861,2.6819,2.6336,2.5647,2.4657,2.6698,2.6074,2.4729,2.5903,2.4344,2.7170,2.6220,2.6032,2.5828,2.6068,2.7691,2.9211,1.4006,
4.3334,4.1828,3.7585,3.4739,3.3621,3.2456,3.1466,3.0728,3.0953,2.9923,3.0190,3.0757,3.0178,2.8843,2.8373,2.8234,2.8114,2.7807,2.7511,2.7423,2.7928,2.8157,2.7002,2.6140,2.6780,2.5591,2.5566,2.5607,2.5360,2.5229,2.6465,2.7091,2.2555,
3.5265,4.2142,4.2036,3.9211,3.7041,3.5642,3.4809,3.4189,3.1548,3.2170,3.3640,3.0855,3.0522,3.0188,3.0314,2.9909,2.9553,2.9280,2.9173,2.8390,2.8317,2.8213,3.0444,2.8439,2.7242,2.9029,2.8872,2.8774,2.8732,2.9960,3.0745,2.7619,1.5469,
3.7409,4.3966,4.1140,3.5012,3.4365,3.3168,3.1672,3.0799,2.8921,2.7530,2.7059,3.0245,2.9053,2.9701,2.7852,2.7570,2.7609,2.7158,2.7016,2.8070,2.7144,2.7527,2.3875,2.3855,2.4568,2.5643,2.5869,2.6294,2.6512,2.5541,2.9665,2.9035,1.8155,
4.2182,4.4284,4.2880,4.0007,3.7791,3.6090,3.4735,3.3343,3.4522,3.4472,3.3958,3.4442,3.3150,3.1694,3.1702,3.1370,3.0918,3.0921,3.0853,3.0439,3.1031,3.1792,3.0799,3.0798,3.0331,2.8058,2.8793,2.9234,2.9967,3.0546,3.1336,2.9570,1.9569,
3.7973,4.3600,3.9142,2.9260,2.8260,2.6759,2.8188,3.3504,3.2357,2.7702,3.1336,2.8789,2.3344,1.6493,2.0960,2.1044,2.1332,2.0588,2.0116,1.4679,2.1151,2.6462,2.8206,2.4025,2.7977,2.8181,2.2320,1.9904,2.0470,2.0063,2.7715,2.8592,1.9085,
4.2369,4.2876,4.1597,3.9120,3.7978,3.6644,3.6032,3.6417,3.3448,3.3881,3.1986,3.3017,3.2052,3.2533,3.2103,3.1796,3.1435,3.1387,3.1183,3.1055,3.0310,3.0496,2.8931,3.0239,2.8812,3.1226,3.0286,2.9788,3.0199,2.9941,3.0350,2.8132,2.1306,
3.8871,4.6493,4.4487,3.8156,3.4194,3.2052,3.4320,3.4859,3.1262,3.2103,3.1687,3.0643,2.3475,2.6684,2.7666,2.6684,2.6636,2.6044,2.6863,2.4888,2.1227,2.8002,2.8595,2.8364,2.7023,2.9969,2.8300,2.5188,2.6269,2.8525,3.3004,3.1674,1.3701,
4.1603,3.5089,4.0570,3.0051,3.0316,2.9580,2.6995,3.1305,2.5549,2.3635,2.9260,2.6554,2.7041,2.7146,1.7502,1.6976,1.7868,1.6604,1.6451,2.5480,2.4830,2.3854,2.6231,2.0078,2.1155,2.6427,2.0870,2.2706,2.2347,2.0976,2.8865,2.0465,2.0743,
4.1427,4.3212,4.2017,3.8865,3.7359,3.5867,3.5108,3.4092,3.4502,3.4272,3.3396,3.2212,3.1395,3.1658,3.1729,3.1582,3.1768,3.1116,3.0880,3.0391,2.9498,2.9903,3.0274,3.0617,3.0300,2.8912,2.9313,2.8998,2.9273,2.9620,3.0721,2.8367,2.0173,
3.6947,3.9173,4.3142,4.0072,3.6702,3.4052,3.5135,3.7514,3.3765,3.2691,3.3255,2.9729,3.0518,3.2724,3.1011,3.0502,3.0711,3.0141,3.0224,3.1207,2.8311,2.7161,3.0230,2.8848,2.9311,3.2286,2.9471,2.7170,2.8453,3.0535,3.1666,2.4377,1.1339,
2.7571,4.4481,4.4292,4.0839,3.8674,3.7874,3.7626,3.8554,3.5435,3.3378,3.4455,3.2907,3.3035,3.4157,3.3594,3.2997,3.2776,3.2393,3.2342,3.2641,3.0951,3.0430,3.1333,2.9532,3.1150,3.3714,3.1638,3.1002,3.0788,3.1242,3.2754,2.9939,1.1331,
3.1889,3.9666,4.3144,3.2294,3.3711,2.9906,3.5415,2.9349,2.8188,3.3541,2.9834,2.8229,3.0242,3.0511,2.9101,2.8506,2.7978,2.8077,2.8101,2.8898,2.8014,2.5795,2.6808,2.9759,2.3847,2.4138,2.9753,2.2783,2.5423,2.3619,3.1594,2.5281,0.5793,
3.8568,4.0795,4.3383,3.8787,3.5035,3.5961,3.7856,3.3682,3.0487,3.2103,3.1141,2.4908,2.4247,2.7612,2.7405,2.6971,2.6782,2.6532,2.6593,2.6260,2.2279,2.2438,2.8007,2.8373,2.6078,2.8256,3.1839,2.9143,2.7123,2.9427,3.1722,2.6156,1.6294,
4.0144,3.7122,4.2486,3.5340,3.4256,3.1393,2.1675,3.3825,3.1620,3.4064,2.8845,3.0115,2.9785,2.9414,2.8952,2.8425,2.8139,2.8009,2.7975,2.7850,2.7652,2.7376,2.5807,3.0418,2.7339,2.8518,1.6022,2.4564,2.6385,2.5864,3.1067,2.2069,1.7775,
3.7575,3.7538,4.1001,3.7476,2.9446,2.8554,3.7368,3.3855,3.0307,2.6529,2.6760,2.3392,2.1183,1.9786,1.7716,1.6618,2.0062,1.6175,1.6834,1.7967,1.9279,2.0623,2.3605,2.2623,2.5773,2.8486,3.1353,2.1758,2.1123,2.8022,2.9510,2.3363,1.6148,
2.3729,3.2955,3.5945,3.0529,2.5498,2.8055,3.2583,2.7409,2.1113,1.7533,1.3978,2.3205,2.4744,2.0952,1.9356,1.8368,2.0015,1.7905,1.8159,1.9686,2.2917,2.0515,1.0874,1.3812,1.6864,2.2222,2.6870,2.1131,1.7207,2.0812,2.4590,1.7597,0.9681,
3.4474,3.4397,3.4911,2.9911,2.8164,3.0485,3.0020,2.0424,1.9153,2.3099,2.2505,2.0216,1.3875,1.5486,1.5303,1.2843,0.7604,1.2111,1.4299,1.3986,1.1828,1.7594,1.9475,1.9323,1.4552,1.5248,2.3935,2.3634,2.0262,2.0251,2.3633,1.9822,1.3783,
1.4169,3.2392,3.2997,2.1197,2.1728,2.3916,2.5692,2.3196,1.8991,1.8409,1.6395,1.6936,1.6959,1.0222,1.2395,0.6388,1.2200,0.6325,1.1375,0.8813,1.4786,1.4255,1.3132,1.4567,1.4479,1.7802,1.9943,1.7137,1.3738,1.2556,2.1342,1.7847,-0.7459,
2.9442,2.6209,2.2341,2.6992,1.9323,2.4199,2.7093,1.6511,1.8389,1.6230,1.6914,1.4499,1.7420,1.2697,1.6689,1.5142,1.6602,1.4606,1.5644,1.1000,1.5469,1.2190,1.3696,1.2591,1.4003,1.1031,2.1044,1.7421,1.0918,1.7445,1.1091,1.1150,0.8606,
2.9853,2.4424,2.6606,2.4940,2.1501,1.9908,1.7719,1.8191,1.6904,1.6739,1.7860,1.4509,1.6711,1.4263,1.6742,1.4420,1.5746,1.3930,1.5741,1.3019,1.4497,1.2154,1.4679,1.3109,1.2603,1.3299,1.1790,1.3096,1.3541,1.5670,1.4976,0.9727,0.9015,
2.9195,2.1129,2.4416,2.2872,1.7245,2.1115,2.0309,1.6595,0.8895,1.0336,1.3647,1.3721,1.3404,1.3337,1.1551,0.6613,0.9507,0.6232,1.0582,1.1732,1.1225,1.1060,1.0515,0.6752,0.4287,1.1204,1.4265,1.4273,0.9370,1.3351,1.3207,0.6094,0.7957,
