0.367,0.7317,1.5867,1.1104,1.0788,1.0422,1.3828,0.6711,1.4496,1.2228,1.0718,0.9604,1.2992,0.8675,1.1941,1.2766,0.855,1.2285,1.0887,0.7212,1.0963,0.7098,0.7773,0.8673,1.0487,0.173,0.8343,0.4105,0.3439,0.237,0.5029,-0.5975,-1.4004
0.3486,1.7235,-0.036,0.8292,1.0697,1.0788,1.5815,1.3108,1.5245,0.9347,1.0249,1.2444,1.2554,1.294,1.3436,1.1728,0.7073,1.1184,1.2701,1.1452,1.0465,0.9966,0.736,0.5784,1.1017,0.8272,1.0143,0.4415,0.3388,-0.0126,-1.0262,0.3699,-1.2208
1.6389,0.5191,0.9651,-0.1978,0.9824,0.7096,0.8618,0.8569,1.1758,0.9438,0.2961,0.0083,0.9209,0.5398,0.725,0.8464,0.1659,0.7936,0.647,0.3974,0.7175,-0.241,-0.003,0.5894,0.7629,0.3846,0.3242,0.0741,0.2349,-1.0886,-0.1012,-0.819,-0.3376
1.6187,1.2587,1.3507,0.6871,0.9717,1.1482,1.2841,-1.4779,1.1211,1.3475,0.7439,0.9696,0.7132,0.7168,0.7091,0.96,0.613,0.9156,0.6355,0.5925,0.5286,0.7216,0.4478,1.0055,0.723,-1.7961,0.7205,0.5137,0.2198,-0.2046,0.3048,-0.0931,-0.4003
2.2909,2.5647,2.6581,2.5676,2.336,1.9574,2.0978,2.0782,2.0604,2.0756,1.8805,1.4598,0.9672,1.4446,1.6117,1.6336,1.5986,1.5981,1.5174,1.3178,0.7665,1.2429,1.5912,1.7281,1.6636,1.6196,1.5743,1.3192,1.6052,1.6765,1.608,1.1972,0.3581
2.4334,2.0036,1.6426,1.7335,1.6876,1.0087,1.0601,1.3432,1.4141,1.1121,0.7487,0.819,0.7713,1.0707,1.2291,0.7866,-0.3342,0.747,1.1176,0.9535,0.6163,0.6038,0.4583,0.766,1.0172,0.8767,0.5037,0.3696,0.961,0.8646,0.5826,0.6049,0.4141
2.0215,1.924,1.8642,1.631,1.3975,1.1763,1.0154,1.2765,1.348,1.442,1.2622,1.0263,0.8503,1.1193,1.2058,1.4381,1.3959,1.3975,1.0971,0.9947,0.6674,0.7813,0.9637,1.0939,0.9581,0.7796,0.4585,0.5379,0.6625,0.7425,0.775,0.5328,0.006
1.9722,1.9023,1.6305,0.8002,0.8835,1.1211,1.0828,1.3222,1.1806,1.3032,1.1776,1.1137,1.1004,1.2067,0.7088,0.8812,0.1177,0.8231,0.6367,1.0578,0.9455,0.8955,0.8967,0.9646,0.7642,0.8468,0.5494,0.4832,0.1172,-0.0305,0.562,0.5043,0.0209
2.3555,1.6302,1.6619,1.6239,1.4238,1.5965,1.126,1.1178,1.4082,1.2098,1.5108,1.0165,1.3713,0.9489,1.1395,1.1085,1.0192,1.0694,1.0507,0.7813,1.1939,0.7712,1.231,0.8624,1.0155,0.6593,0.6011,0.9586,0.6888,0.7317,0.6186,0.2036,0.3706
1.5626,1.711,1.2015,0.8212,0.9348,1.0171,1.1685,0.7691,1.1729,1.3171,1.3219,0.6903,0.9918,0.6605,0.6418,1.068,0.4125,1.0256,0.5468,0.5034,0.7953,0.4396,1.0322,0.9746,0.7638,0.3173,0.6394,0.3865,0.1719,-0.06,0.0924,0.3745,-0.5113
1.6484,1.2317,1.2324,0.6352,0.9267,1.0549,0.9755,-0.3809,0.1177,0.6798,0.5973,0.6748,0.7658,0.0234,0.7831,0.8153,0.896,0.7677,0.7063,-0.1084,0.604,0.4299,0.3078,0.3358,-0.2929,-0.9696,0.4062,0.4147,0.1464,-0.219,0.1261,-0.1965,-0.4127
1.7058,1.672,0.9557,1.0034,1.3078,0.6899,1.2073,1.0356,0.9569,1.1349,0.7008,0.9963,0.5102,0.8989,0.8215,0.1196,1.1072,0.0885,0.73,0.7507,0.3411,0.7533,0.4123,0.7852,0.5401,0.569,0.6607,0.0389,0.5635,0.1278,-0.161,0.314,-0.2692
0.8144,1.6242,0.9956,0.6983,1.3999,0.7334,0.709,1.0659,0.7303,1.2857,0.5309,0.6724,1.2484,1.206,0.4571,0.9797,1.1614,0.9478,0.3778,1.0594,1.0409,0.439,0.2735,0.9477,0.3421,0.6158,0.1566,0.0876,0.6706,-0.2018,-0.0678,0.277,-1.1542
2.1894,1.5729,1.679,1.3849,1.4196,1.4102,1.3052,1.2987,1.2621,1.3864,0.9718,1.4422,1.1037,1.0807,1.0126,0.7595,0.7348,0.7194,0.9401,0.9636,0.9454,1.225,0.6723,1.0431,0.8321,0.8148,0.7483,0.776,0.6875,0.5107,0.6327,0.1207,0.1811
