4.6161,3.8088,1.8708,2.6537,3.079,1.5147,3.3798,3.1299,2.9678,2.3662,2.1905,2.6365,2.5132,2.6611,2.1813,2.3508,2.2472,2.2653,2.0262,2.3545,2.1689,2.1698,1.6137,1.7101,2.1879,2.2186,2.288,0.2831,1.645,0.9406,-0.2181,1.1066,0.8245
3.5383,4.1995,2.9373,2.2959,3.5991,3.9477,3.5577,2.7145,2.1517,2.2512,2.0578,1.6377,2.3532,2.4939,2.5691,1.9962,1.7482,1.8831,2.3667,2.2324,2.0237,1.1766,1.4953,1.584,1.3626,1.7422,2.4855,2.7098,2.1785,0.651,0.8772,1.5628,-0.2408
4.2185,4.0589,3.2569,3.7168,3.2958,3.4458,2.8867,3.1345,2.9307,2.2712,1.4646,2.3601,1.1049,2.4915,2.7348,2.6082,2.5696,2.497,2.5289,2.2327,0.7678,1.9172,0.8833,1.6082,2.1609,2.2216,1.7992,2.2078,1.7861,2.0567,1.1277,1.406,0.4283
3.4207,3.4486,2.3287,0.3392,2.2087,3.4454,3.3509,1.7657,3.0933,2.2559,2.361,2.58,2.8737,2.7519,2.234,3.0564,1.5988,2.9745,2.0966,2.4464,2.5134,2.1333,1.8058,1.5866,2.3106,0.9046,2.2493,2.2085,0.8066,-1.4733,0.2674,0.8498,-0.3387
5.1939,4.6581,3.554,2.5871,3.5409,3.3682,1.8296,3.2819,2.8119,2.5617,3.2168,2.723,3.0987,2.8896,2.7478,3.1307,2.6194,3.029,2.5515,2.6467,2.7659,2.228,2.6741,1.8885,2.0455,2.3294,0.7745,2.128,2.1296,0.9257,1.5195,1.9677,1.3668
1.7657,3.2338,3.3351,2.5227,2.5401,2.8728,2.9393,3.6794,2.9635,2.8473,1.9237,2.7303,2.1492,2.1002,1.809,2.1627,1.7724,2.1017,1.6438,1.7798,1.7441,2.2388,1.3637,2.183,2.1854,2.7881,1.8923,1.6385,1.1084,0.8234,1.2211,0.5992,-2.3404
3.1518,4.2332,3.4312,3.4628,3.3424,3.2477,3.5994,1.9487,1.737,2.8051,2.9873,2.4849,2.2458,2.178,2.3529,2.0335,1.3243,1.9248,2.1895,1.8972,1.882,2.0702,2.4307,2.1478,0.9654,1.0194,2.5479,2.0103,1.8483,1.733,1.3562,1.5912,-0.2239
4.2698,3.7065,3.0774,2.8186,3.318,3.1241,3.077,2.571,1.3863,2.3027,2.6947,2.2177,2.2857,2.1977,2.2565,2.4331,2.4926,2.3544,2.111,1.9272,1.9372,1.7369,2.125,1.6415,0.537,1.6435,2.0543,1.8831,1.8237,1.0787,1.0262,1.0388,0.4962
4.253,4.375,3.339,2.2513,1.8516,3.1611,2.374,2.8166,1.6303,1.2055,1.7053,2.1141,2.1559,2.5338,2.2339,2.3573,1.3189,2.2747,2.0969,2.2614,1.7607,1.6199,1.1243,0.5297,0.8681,1.8824,1.3157,1.9284,0.362,0.5084,1.1638,1.705,0.6142
4.864,4.2294,3.3599,2.7201,2.6632,3.192,3.2008,2.7134,2.7348,0.3143,2.7822,1.8891,1.4791,2.3935,2.4837,2.3616,1.909,2.283,2.3086,2.1638,1.0906,1.4753,2.2085,-0.4904,1.9125,1.7386,2.1426,1.9572,1.1911,0.9659,1.2666,1.5644,1.0795
