4.4283,3.7363,4.3809,4.5903,3.9646,3.9294,3.8743,2.87,3.8821,3.0137,1.4979,2.6853,2.2552,2.9051,2.6742,2.7268,2.7745,2.6342,2.4797,2.6868,1.9127,2.281,1.0338,2.4258,3.1543,2.0538,2.8931,2.8372,2.6887,3.0676,2.5278,1.3743,1.0485
3.0909,3.8407,4.4947,4.3611,4.4683,4.5468,4.1392,3.9927,2.4625,3.9061,2.8073,2.9206,2.876,2.6844,2.9289,2.7764,1.2175,2.6768,2.799,2.4266,2.5388,2.4998,2.2884,3.3251,1.812,3.1812,3.2273,3.4467,3.1901,2.8316,2.6781,1.4599,-0.161
5.0634,4.4806,4.438,4.5842,4.3717,4.6749,4.8003,4.1656,3.6167,3.5547,3.9153,3.3661,3.0632,3.3692,3.1577,2.6812,3.4804,2.5894,2.9959,3.1052,2.7867,2.9376,3.4082,2.9625,2.9322,3.3783,3.8851,3.5813,3.0611,3.0548,2.5943,2.0805,1.7139
4.1985,4.5947,4.9802,4.494,4.3599,4.7232,5.0395,4.3756,3.513,3.0458,3.5843,2.3815,2.9899,2.9913,2.3358,2.785,1.2143,2.6988,2.2128,2.7878,2.6885,1.9617,3.0936,2.4582,2.8301,3.5238,4.0781,3.6342,3.0443,2.9639,3.1041,2.2734,0.5861
5.1918,4.7559,4.0051,4.6425,4.5383,3.051,4.5834,4.3438,3.4913,3.6599,3.4274,2.8269,2.9883,2.5672,2.8085,1.5373,1.1861,1.4181,2.6297,2.3381,2.6878,2.3952,2.9191,3.0629,2.8065,3.5036,3.6356,1.9824,3.2789,3.1432,2.2447,2.3803,1.8003
4.469,2.5226,4.7267,4.344,4.8166,4.018,4.3962,3.9468,3.4927,2.8985,2.7321,2.4798,1.5357,2.3538,2.6705,3.1103,2.7468,3.0257,2.4989,2.1346,1.2459,2.1165,2.2467,2.3178,2.8148,3.106,3.4261,2.9109,3.5304,2.835,2.9159,-0.2378,1.1658
3.3261,4.7453,4.2403,5.1529,4.9732,5.1141,4.0834,4.3336,4.3792,4.2117,4.0914,3.9056,3.9214,3.6195,3.5396,3.7334,3.841,3.6404,3.3979,3.4037,3.5663,3.4764,3.5815,3.6119,3.6427,3.4983,3.1608,4.0141,3.6563,3.6393,2.4489,2.3898,-3.7733
4.1137,5.1752,5.0067,5.3718,5.5472,5.3183,3.9772,4.1054,2.7893,3.597,3.3547,3.4292,3.7613,3.7714,3.8696,3.4331,2.8227,3.3691,3.6689,3.517,3.4363,3.0088,2.8493,3.0072,2.089,3.327,3.0113,4.2173,4.2449,3.892,3.1857,2.8341,0.5888
1.8927,4.4465,3.4743,4.4794,3.9289,4.3936,4.3955,4.105,3.7306,3.1383,2.9782,3.635,2.8053,2.8499,1.329,2.666,2.2913,2.5717,1.2147,2.6024,2.4463,3.2639,2.4763,2.5426,3.0102,3.3334,3.4269,3.2945,2.6509,2.9505,1.6297,2.0897,-0.613
5.2289,5.1299,5.0196,5.0363,4.7247,4.5245,4.2168,3.9068,3.7138,3.3135,3.4168,2.9806,2.6451,3.1783,2.9208,2.8634,3.3235,2.8034,2.7918,2.9345,2.3201,2.5711,2.9117,2.7036,3.0073,3.0638,3.3062,3.4367,3.4554,3.5097,3.1623,2.7831,1.7429
