3.8129,2.5458,2.221,1.8084,1.3038,1.8282,1.4964,0.8717,1.1517,1.3848,0.7131,1.4318,1.4764,1.1392,0.8074,0.0107,0.2114,-0.1167,0.6826,0.8901,1.184,1.0948,0.2632,0.8347,0.5022,0.1412,0.6332,0.8101,0.1157,0.3791,0.4979,0.1801,0.6346
3.494,3.0754,2.3891,2.277,2.1206,1.7121,2.0081,1.5566,1.8619,1.9038,1.2994,1.6831,1.238,1.2905,1.4653,1.3848,0.9756,1.3173,1.3164,1.1016,0.9523,1.2926,0.8279,1.3513,1.2291,0.7855,1.1428,0.7061,0.8897,0.8804,0.6987,0.83,0.31
3.0267,2.9398,2.1673,1.7142,1.4016,1.19,1.4604,1.7539,1.7673,1.8222,1.9829,1.6896,1.5802,1.8333,0.6697,1.2105,1.3392,1.1524,0.5228,1.6457,1.257,1.2998,1.5362,1.2755,1.141,1.0179,0.615,0.1754,0.2174,0.3072,0.435,0.7497,-0.176
2.5287,1.5249,1.9021,1.4442,1.0585,1.6219,0.6144,1.2966,1.3224,1.1129,-0.088,1.2505,1.0209,-0.3292,0.682,0.2616,0.2528,0.1981,0.5528,-0.5452,0.7162,0.8643,-0.5809,0.555,0.694,0.5851,-0.2843,0.6039,-0.1905,0.0956,0.2179,-0.6926,-0.5947
2.5098,1.5679,0.8591,1.2401,1.3961,1.0902,0.9255,1.4347,0.4605,1.1794,1.5852,0.8854,0.6896,1.0224,1.1056,0.6171,0.7284,0.5577,0.9272,0.7796,0.3753,0.5359,1.1233,0.6377,-0.2113,0.6913,0.0777,0.0842,0.2123,-0.146,-0.7833,-0.5389,-0.6935
2.637,2.3639,1.7173,1.2142,1.8262,0.7564,1.1562,1.2727,0.7615,1.3545,0.6125,1.5193,1.2528,1.3121,1.1329,1.1665,0.8591,1.1128,0.9692,1.1219,0.963,1.148,0.1371,0.8105,0.1372,0.5448,0.2682,-0.2809,0.6614,-0.1984,0.0082,0.2243,-0.4743
1.9335,2.7512,2.2589,1.7134,1.8718,1.34,1.6763,1.4183,1.8682,2.2054,2.2433,1.9303,0.6012,1.261,1.3566,-0.1601,-1.0703,-0.236,1.2246,1.0727,0.2802,1.5871,1.7796,1.6652,1.237,0.6747,0.7928,0.3181,0.7005,0.3105,0.5964,0.5983,-1.3678
1.9301,2.5342,2.2591,2.145,1.9253,1.7966,1.6407,0.1554,0.6363,0.0982,0.8417,1.3376,1.6797,2.1253,1.6774,1.5802,1.9071,1.4837,1.5443,1.8608,1.3667,0.9914,0.3987,-0.4233,-0.0137,-0.6353,0.742,0.7786,0.7476,0.7232,0.6096,0.3271,-1.1894
3.0243,2.3216,1.9626,1.5147,2.0004,1.3626,0.8362,1.6704,1.6053,1.9511,1.4734,1.3243,1.3881,1.9114,1.1836,0.9454,1.7303,0.8708,1.0484,1.7062,1.1275,0.9597,1.0223,1.3932,0.9251,0.8999,0.0042,0.3496,0.8045,0.1266,0.2625,0.1256,-0.1439
3.266,2.6714,1.7727,0.7588,1.4747,1.7841,2.0578,1.7689,1.7368,1.7111,1.206,1.1269,1.5292,1.2239,1.4001,1.3769,1.639,1.31,1.2619,1.0232,1.2191,0.7209,0.7479,1.1662,1.119,1.0316,1.1743,0.7677,0.2927,-0.6597,0.0982,0.4453,0.147
3.1598,1.6576,1.4704,0.9974,1.8344,1.6504,1.3176,1.6547,1.8292,1.4179,1.2844,1.6756,1.3098,1.6203,0.6921,1.316,1.7169,1.2495,0.5594,1.358,1.0377,1.2859,0.8177,0.8578,1.1953,0.8751,0.4566,0.6324,0.6812,-0.3675,-0.2089,-0.3723,-0.0374
